Country Name,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Colombia,-0.412805935,-0.409772713,-0.406739492,-0.403706271,-0.400673049,-0.397639828,-0.394606607,-0.391573385,-0.388540164,-0.385506942,-0.382473721,-0.3794405,-0.376407278,-0.373374057,-0.370340836,-0.367307614,-0.364274393,-0.361241171,-0.35820795,-0.355174729,-0.352141507,-0.349108286,-0.346075065,-0.343041843,-0.487876147,-0.458682113,-0.429567844,-0.418028995,-0.406490147,-0.321610105,-0.236961976,-0.170413524,-0.098406024,-0.117230393,-0.102714971,-0.189159334,-0.222202763,-0.305451125,-0.40862599,-0.300086707,-0.435387641,-0.438529134,-0.394057989,-0.282377416,-0.279344195,-0.276310973,-0.273277752,-0.270244531
Comoros,-1.877362967,-1.84655086,-1.815738753,-1.784926647,-1.75411454,-1.723302433,-1.692490327,-1.66167822,-1.630866113,-1.600054007,-1.5692419,-1.538429793,-1.507617687,-1.47680558,-1.445993473,-1.415181367,-1.38436926,-1.353557153,-1.322745047,-1.29193294,-1.261120833,-1.230308727,-1.19949662,-1.168684513,-0.930731416,-1.121353985,-1.311455727,-1.217639625,-1.123823524,-0.997013453,-0.870549858,-0.83941406,-0.840120316,-0.825074196,-0.643387616,-0.652451873,-0.755275846,-0.783991337,-0.745625794,-0.708473384,-0.725815237,-0.728022933,-0.530485272,-0.55244238,-0.521630274,-0.490818167,-0.46000606,-0.429193954
"Congo, Dem. Rep.",-2.637591382,-2.602641028,-2.567690674,-2.53274032,-2.497789965,-2.462839611,-2.427889257,-2.392938903,-2.357988549,-2.323038194,-2.28808784,-2.253137486,-2.218187132,-2.183236777,-2.148286423,-2.113336069,-2.078385715,-2.04343536,-2.008485006,-1.973534652,-1.938584298,-1.903633944,-1.868683589,-1.833733235,-2.057458401,-1.978394501,-1.899546623,-1.732810557,-1.566074491,-1.412767843,-1.259880066,-1.406835556,-1.431121945,-1.428542256,-1.484902263,-1.307735085,-1.166881204,-1.363468051,-1.418076754,-1.396385789,-1.304381967,-1.298020959,-1.287079811,-1.13472615,-1.099775796,-1.064825442,-1.029875088,-0.994924734
"Congo, Rep.",-0.755532284,-0.764802778,-0.774073273,-0.783343767,-0.792614262,-0.801884756,-0.811155251,-0.820425745,-0.82969624,-0.838966734,-0.848237229,-0.857507723,-0.866778218,-0.876048713,-0.885319207,-0.894589702,-0.903860196,-0.913130691,-0.922401185,-0.93167168,-0.940942174,-0.950212669,-0.959483163,-0.968753658,-1.105180144,-1.119402884,-1.133586764,-1.046845078,-0.960103393,-0.912734349,-0.865494728,-0.936126769,-0.835360408,-1.016284704,-1.049339771,-1.094162583,-1.128976703,-1.175436378,-1.11496973,-1.07828331,-1.192247748,-1.187468529,-1.215709448,-1.154163549,-1.163434043,-1.172704538,-1.181975032,-1.191245527
Cook Islands,-0.375050688,-0.36222423,-0.349397772,-0.336571314,-0.323744856,-0.310918397,-0.298091939,-0.285265481,-0.272439023,-0.259612565,-0.246786107,-0.233959649,-0.221133191,-0.208306733,-0.195480275,-0.182653817,-0.169827359,-0.157000901,-0.144174442,-0.131347984,-0.118521526,-0.105695068,-0.09286861,-0.080042152,-0.067215694,-0.054389236,-0.041562778,-0.02873632,-0.274885833,-0.242147813,-0.20949924,-0.228136435,0.072385296,0.601616085,0.639238477,1.060434222,0.247745431,-0.567169905,-0.235642359,-0.208310008,0.138007635,0.150834093,0.163660551,0.176487009,0.189313467,0.202139926,0.214966384,0.227792842
Costa Rica,0.778937587,0.773218933,0.767500278,0.761781624,0.75606297,0.750344315,0.744625661,0.738907007,0.733188352,0.727469698,0.721751044,0.716032389,0.710313735,0.704595081,0.698876426,0.693157772,0.687439118,0.681720463,0.676001809,0.670283155,0.6645645,0.658845846,0.653127192,0.647408538,0.572336078,0.67786319,0.783101976,0.771192998,0.759284019,0.674483502,0.58991468,0.69717741,0.304173946,0.386167228,0.322114259,0.395802677,0.436675191,0.705790222,0.647821248,0.584670484,0.582731009,0.593616664,0.729301155,0.533035451,0.527316797,0.521598142,0.515879488,0.510160834
Cote d'Ivoire,0.536387776,0.496254036,0.456120296,0.415986557,0.375852817,0.335719077,0.295585337,0.255451597,0.215317857,0.175184117,0.135050377,0.094916637,0.054782897,0.014649157,-0.025484583,-0.065618323,-0.105752063,-0.145885803,-0.186019543,-0.226153283,-0.266287023,-0.306420763,-0.346554503,-0.386688243,0.198116809,-0.05307788,-0.303586245,-0.49517706,-0.686767876,-0.751527862,-0.816110909,-0.977763653,-1.216273069,-1.239615083,-1.182116151,-1.071813703,-1.087695718,-1.081907988,-1.137879729,-1.021499515,-0.856443822,-0.778041065,-0.413306653,-1.189363043,-1.229496783,-1.269630523,-1.309764262,-1.349898002
Croatia,-1.423204363,-1.38319218,-1.343179996,-1.303167812,-1.263155628,-1.223143445,-1.183131261,-1.143119077,-1.103106894,-1.06309471,-1.023082526,-0.983070343,-0.943058159,-0.903045975,-0.863033791,-0.823021608,-0.783009424,-0.74299724,-0.702985057,-0.662972873,-0.622960689,-0.582948506,-0.542936322,-0.502924138,-0.819545865,-0.767605038,-0.715806127,-0.461669028,-0.207531929,0.020829975,0.248567939,0.163371816,0.199682772,0.140602946,0.085635804,0.076177731,-0.043848954,-0.100288339,-0.028759349,0.009165586,-0.043237735,0.105625652,0.185388461,0.297319536,0.337331719,0.377343903,0.417356087,0.457368271
Cuba,1.003707846,0.984132006,0.964556167,0.944980327,0.925404488,0.905828648,0.886252808,0.866676969,0.847101129,0.82752529,0.80794945,0.788373611,0.768797771,0.749221932,0.729646092,0.710070253,0.690494413,0.670918574,0.651342734,0.631766895,0.612191055,0.592615216,0.573039376,0.553463537,0.456693947,0.501004492,0.54519397,0.528825134,0.512456298,0.512403864,0.512351573,0.283662796,0.253383309,0.306200743,0.212632328,0.281985551,0.279854417,0.35414198,0.410283446,0.350787312,0.298918575,0.122845598,0.072772399,0.161946746,0.142370907,0.122795067,0.103219228,0.083643388
Cyprus,2.006890199,1.981869012,1.956847826,1.931826639,1.906805453,1.881784266,1.85676308,1.831741893,1.806720707,1.78169952,1.756678334,1.731657147,1.706635961,1.681614774,1.656593588,1.631572401,1.606551215,1.581530028,1.556508842,1.531487655,1.506466469,1.481445282,1.456424096,1.43140291,1.801837206,1.54879411,1.296442389,1.261076212,1.225710034,1.250578521,1.275379062,1.214340448,0.893031716,0.892232835,1.091686726,1.075599551,1.241263866,0.932867944,1.004779577,0.887206316,1.24493897,1.238557935,1.066306472,0.93097918,0.905957994,0.880936807,0.855915621,0.830894434
Czech Republic,0.80100387,0.787055347,0.773106824,0.7591583,0.745209777,0.731261254,0.717312731,0.703364208,0.689415685,0.675467161,0.661518638,0.647570115,0.633621592,0.619673069,0.605724546,0.591776022,0.577827499,0.563878976,0.549930453,0.53598193,0.522033407,0.508084883,0.49413636,0.480187837,0.645792305,0.59584067,0.546025515,0.312333263,0.078641012,0.21892171,0.358819127,0.444382519,0.3810862,0.463591695,0.304813027,0.234217137,0.270022213,0.328226626,0.25911209,0.296692491,0.228249982,0.189346761,0.317235202,0.201217374,0.187268851,0.173320328,0.159371804,0.145423281
Denmark,2.438552044,2.438282891,2.438013739,2.437744586,2.437475433,2.43720628,2.436937127,2.436667974,2.436398821,2.436129668,2.435860515,2.435591362,2.435322209,2.435053056,2.434783903,2.43451475,2.434245597,2.433976444,2.433707291,2.433438138,2.433168985,2.432899832,2.432630679,2.432361526,2.369702339,2.364616121,2.3595438,2.437481999,2.515420198,2.456673118,2.398086548,2.448021412,2.514781475,2.306984663,2.549035072,2.525047541,2.470227957,2.519367695,2.413563967,2.452595234,2.391255379,2.409983873,2.261341572,2.426978466,2.426709313,2.42644016,2.426171007,2.425901854
Djibouti,-1.386329255,-1.361313886,-1.336298518,-1.311283149,-1.286267781,-1.261252412,-1.236237043,-1.211221675,-1.186206306,-1.161190938,-1.136175569,-1.111160201,-1.086144832,-1.061129463,-1.036114095,-1.011098726,-0.986083358,-0.961067989,-0.936052621,-0.911037252,-0.886021884,-0.861006515,-0.835991146,-0.810975778,-0.472677261,-0.601052229,-0.729076445,-0.838685125,-0.948293805,-0.826814666,-0.705667436,-0.83941406,-0.512610912,-0.681555152,-0.617594302,-0.467931658,-0.192940608,-0.290533066,-0.317097098,-0.304696918,-0.375668496,-0.440984488,-0.492325991,-0.310668407,-0.285653038,-0.26063767,-0.235622301,-0.210606933
Dominica,0.173257945,0.186354813,0.199451681,0.212548549,0.225645417,0.238742286,0.251839154,0.264936022,0.27803289,0.291129758,0.304226626,0.317323494,0.330420362,0.34351723,0.356614098,0.369710966,0.382807834,0.395904702,0.40900157,0.422098438,0.435195306,0.448292174,0.461389042,0.47448591,0.901485145,0.650545719,0.40029192,0.335354537,0.270417154,0.378562937,0.48641324,0.493002921,0.605183303,0.699675918,0.657504618,0.665700078,0.694179654,0.743121147,0.73543638,0.736092389,0.693109691,0.693593144,0.663967371,0.736423271,0.749520139,0.762617007,0.775713875,0.788810743
Dominican Republic,0.204320238,0.179356519,0.1543928,0.129429082,0.104465363,0.079501644,0.054537925,0.029574207,0.004610488,-0.020353231,-0.04531695,-0.070280669,-0.095244387,-0.120208106,-0.145171825,-0.170135544,-0.195099262,-0.220062981,-0.2450267,-0.269990419,-0.294954138,-0.319917856,-0.344881575,-0.369845294,-0.097661041,-0.406740886,-0.714976251,-0.669026583,-0.623076916,-0.48981544,-0.356918067,-0.629687071,-0.450049132,-0.590005279,-0.626228034,-0.679177046,-0.671136379,-0.723068058,-0.807691336,-0.764368534,-0.833599329,-0.846589029,-0.790352702,-0.86911967,-0.894083388,-0.919047107,-0.944010826,-0.968974545
Ecuador,-1.367793669,-1.352184409,-1.336575149,-1.32096589,-1.30535663,-1.28974737,-1.27413811,-1.25852885,-1.24291959,-1.22731033,-1.211701071,-1.196091811,-1.180482551,-1.164873291,-1.149264031,-1.133654771,-1.118045511,-1.102436251,-1.086826992,-1.071217732,-1.055608472,-1.039999212,-1.024389952,-1.008780692,-0.905057192,-0.960662989,-1.016116858,-1.012742043,-1.009367228,-0.995887163,-0.982443929,-0.803225458,-0.670663297,-0.749744654,-0.804109514,-0.874240279,-0.789762557,-0.886892557,-0.861336052,-0.793901205,-0.65814501,-0.609890759,-0.816884995,-0.696595495,-0.680986235,-0.665376975,-0.649767715,-0.634158455
"Egypt, Arab Rep.",0.437383922,0.410106749,0.382829576,0.355552402,0.328275229,0.300998056,0.273720882,0.246443709,0.219166536,0.191889362,0.164612189,0.137335016,0.110057842,0.082780669,0.055503496,0.028226322,0.000949149,-0.026328024,-0.053605198,-0.080882371,-0.108159544,-0.135436717,-0.162713891,-0.189991064,-0.06623698,-0.158653392,-0.250817299,-0.320942357,-0.391067415,-0.339417514,-0.287908733,-0.465621889,-0.544399142,-0.517811418,-0.660843849,-0.674316823,-0.708646595,-0.418750286,-0.549852014,-0.658244491,-0.586282909,-0.600145578,-0.592534423,-0.735534531,-0.762811704,-0.790088877,-0.81736605,-0.844643224
El Salvador,-1.573750983,-1.540152626,-1.50655427,-1.472955913,-1.439357557,-1.4057592,-1.372160844,-1.338562487,-1.304964131,-1.271365774,-1.237767418,-1.204169061,-1.170570705,-1.136972348,-1.103373992,-1.069775635,-1.036177279,-1.002578922,-0.968980566,-0.935382209,-0.901783852,-0.868185496,-0.834587139,-0.800988783,-0.900336683,-0.855029349,-0.809845805,-0.657027185,-0.504208565,-0.631459537,-0.75836283,-0.372567594,-0.395467371,-0.415667087,-0.186154053,-0.286799133,-0.29790014,-0.195709229,-0.233872339,-0.211563334,-0.38384828,-0.349637061,-0.38964352,-0.129021652,-0.095423296,-0.061824939,-0.028226583,0.005371774
Equatorial Guinea,-0.805711481,-0.826444639,-0.847177797,-0.867910955,-0.888644113,-0.909377271,-0.930110429,-0.950843587,-0.971576745,-0.992309904,-1.013043062,-1.03377622,-1.054509378,-1.075242536,-1.095975694,-1.116708852,-1.13744201,-1.158175168,-1.178908327,-1.199641485,-1.220374643,-1.241107801,-1.261840959,-1.282574117,-1.254181266,-1.232664576,-1.211206675,-1.371117651,-1.531028628,-1.433342878,-1.335924029,-1.551382422,-1.705715179,-1.607176304,-1.533612847,-1.541703701,-1.508338332,-1.503391862,-1.492289782,-1.488369942,-1.561095476,-1.609172106,-1.836494565,-1.697237279,-1.717970437,-1.738703595,-1.759436753,-1.780169912
Eritrea,2.936803124,2.845272144,2.753741163,2.662210183,2.570679202,2.479148222,2.387617241,2.29608626,2.20455528,2.113024299,2.021493319,1.929962338,1.838431358,1.746900377,1.655369396,1.563838416,1.472307435,1.380776455,1.289245474,1.197714494,1.106183513,1.014652532,0.923121552,0.831590571,0.44343102,0.647827608,0.851665735,0.733168066,0.614670396,0.334727819,0.055550113,-0.069137983,-0.153958321,-0.207431585,-0.249099776,-0.494970024,-0.320255846,-0.428718746,-0.474667937,-0.568008423,-0.649177909,-0.795023501,-0.861256123,-0.99902904,-1.090560021,-1.182091001,-1.273621982,-1.365152963
Estonia,-0.764398541,-0.717636662,-0.670874783,-0.624112904,-0.577351026,-0.530589147,-0.483827268,-0.437065389,-0.39030351,-0.343541632,-0.296779753,-0.250017874,-0.203255995,-0.156494117,-0.109732238,-0.062970359,-0.01620848,0.030553399,0.077315277,0.124077156,0.170839035,0.217600914,0.264362793,0.311124671,-0.059670597,0.255713687,0.570236266,0.609807074,0.649377882,0.645461663,0.641556144,0.786849141,0.921491265,0.972815812,0.960739017,0.913658679,0.869583547,0.91236639,0.860974491,0.929290116,0.979861915,1.108003259,1.26801002,1.246362247,1.293124126,1.339886005,1.386647884,1.433409763
Ethiopia,-1.188390219,-1.17292248,-1.157454741,-1.141987002,-1.126519264,-1.111051525,-1.095583786,-1.080116047,-1.064648308,-1.049180569,-1.03371283,-1.018245091,-1.002777352,-0.987309613,-0.971841874,-0.956374135,-0.940906396,-0.925438657,-0.909970918,-0.894503179,-0.87903544,-0.863567701,-0.848099962,-0.832632223,-1.15256238,-0.921467476,-0.691003978,-0.590414494,-0.48982501,-0.609124381,-0.728097796,-0.678868175,-0.716092169,-0.769132316,-0.622632086,-0.606462002,-0.663394928,-0.718117893,-0.703992009,-0.6756953,-0.607123673,-0.504982233,-0.432153493,-0.523277444,-0.507809705,-0.492341966,-0.476874227,-0.461406488
Fiji,1.323835193,1.277560056,1.23128492,1.185009784,1.138734648,1.092459512,1.046184375,0.999909239,0.953634103,0.907358967,0.86108383,0.814808694,0.768533558,0.722258422,0.675983285,0.629708149,0.583433013,0.537157877,0.490882741,0.444607604,0.398332468,0.352057332,0.305782196,0.259507059,0.44343102,0.290099393,0.137186706,0.087305624,0.037424542,0.035061087,0.032704089,-0.286183506,-0.075327232,-0.61113584,-0.267986476,-0.36476174,-0.386824191,-0.739660382,-0.849089384,-0.444070667,-0.450732797,-0.420134604,-0.028947352,-0.665995665,-0.712270801,-0.758545937,-0.804821074,-0.85109621
Finland,2.885023523,2.869746488,2.854469452,2.839192416,2.82391538,2.808638345,2.793361309,2.778084273,2.762807238,2.747530202,2.732253166,2.71697613,2.701699095,2.686422059,2.671145023,2.655867987,2.640590952,2.625313916,2.61003688,2.594759845,2.579482809,2.564205773,2.548928737,2.533651702,2.364341974,2.367980444,2.371608973,2.478612304,2.585615635,2.52184811,2.458254814,2.4804883,2.526765108,2.349600315,2.552691698,2.470692396,2.411305428,2.303012848,2.181958437,2.218839169,2.22157979,2.191954136,2.179595709,2.228110987,2.212833952,2.197556916,2.18227988,2.167002844
France,1.221161624,1.225544295,1.229926965,1.234309636,1.238692307,1.243074978,1.247457648,1.251840319,1.25622299,1.260605661,1.264988331,1.269371002,1.273753673,1.278136343,1.282519014,1.286901685,1.291284356,1.295667026,1.300049697,1.304432368,1.308815039,1.313197709,1.31758038,1.321963051,1.25722456,1.330787124,1.404148698,1.380695105,1.357241511,1.2981008,1.239121675,1.339418411,1.343728185,1.350132704,1.455724835,1.442007065,1.378449798,1.417404175,1.435974836,1.522057056,1.421854019,1.302121043,1.273813844,1.409616465,1.413999136,1.418381807,1.422764478,1.427147148
French Guiana,0.507080351,0.520087496,0.533094641,0.546101785,0.55910893,0.572116075,0.58512322,0.598130364,0.611137509,0.624144654,0.637151798,0.650158943,0.663166088,0.676173232,0.689180377,0.702187522,0.715194667,0.728201811,0.741208956,0.754216101,0.767223245,0.78023039,0.793237535,0.80624468,0.901485145,0.911086205,0.920661032,0.917153597,0.913646162,0.879298673,0.84504503,0.833458722,0.781815648,0.796982586,0.800334454,0.818624258,0.837710083,1.114503622,1.133149862,1.118746042,1.111112475,1.128505349,1.026687503,1.066387574,1.079394718,1.092401863,1.105409008,1.118416153
Gabon,-0.838823987,-0.835674654,-0.832525322,-0.829375989,-0.826226656,-0.823077324,-0.819927991,-0.816778658,-0.813629326,-0.810479993,-0.80733066,-0.804181328,-0.801031995,-0.797882662,-0.79473333,-0.791583997,-0.788434665,-0.785285332,-0.782135999,-0.778986667,-0.775837334,-0.772688001,-0.769538669,-0.766389336,-1.017737865,-0.946245815,-0.874949098,-0.689313263,-0.503677428,-0.461284704,-0.419007808,-0.474567086,-0.761640668,-0.545076549,-0.96201247,-1.032892466,-1.020521641,-0.941673338,-0.780383229,-0.786190152,-0.551935911,-0.557560802,-0.63635385,-0.703402683,-0.700253351,-0.697104018,-0.693954685,-0.690805353
"Gambia, The",-0.097200637,-0.111389806,-0.125578976,-0.139768146,-0.153957315,-0.168146485,-0.182335654,-0.196524824,-0.210713993,-0.224903163,-0.239092332,-0.253281502,-0.267470671,-0.281659841,-0.295849011,-0.31003818,-0.32422735,-0.338416519,-0.352605689,-0.366794858,-0.380984028,-0.395173197,-0.409362367,-0.423551536,-0.441928476,-0.486657854,-0.53126502,-0.470592558,-0.409920096,-0.423265867,-0.436575174,-0.331659734,-0.593111575,-0.707912207,-0.740821064,-0.771498919,-0.752963543,-0.563803852,-0.559655249,-0.498737067,-0.642585695,-0.701253414,-0.679214001,-0.707334927,-0.721524097,-0.735713266,-0.749902436,-0.764091606
Georgia,-3.549334996,-3.454965064,-3.360595131,-3.266225198,-3.171855266,-3.077485333,-2.983115401,-2.888745468,-2.794375535,-2.700005603,-2.60563567,-2.511265738,-2.416895805,-2.322525872,-2.22815594,-2.133786007,-2.039416075,-1.945046142,-1.850676209,-1.756306277,-1.661936344,-1.567566412,-1.473196479,-1.378826546,-1.388785481,-1.085719455,-0.783481479,-0.830540746,-0.877600014,-1.008341196,-1.138725162,-0.647211552,-0.608303189,-0.359255075,-0.043763332,-0.249133348,-0.223598361,-0.224222541,-0.119074933,-0.024522785,0.250530988,0.352309793,0.742020726,0.508572106,0.602942038,0.697311971,0.791681904,0.886051836
Germany,2.55049013,2.529958876,2.509427621,2.488896367,2.468365112,2.447833858,2.427302603,2.406771349,2.386240094,2.36570884,2.345177585,2.324646331,2.304115076,2.283583822,2.263052567,2.242521313,2.221990058,2.201458804,2.180927549,2.160396295,2.13986504,2.119333786,2.098802531,2.078271277,1.994777322,2.079900622,2.164791346,2.033436835,1.902082324,1.957646878,2.013059616,1.94357264,1.863363504,1.859514952,1.785010576,1.697592616,1.732541203,1.723096848,1.736894131,1.709265351,1.782724261,1.77761066,1.829334259,1.667646187,1.647114932,1.626583678,1.606052423,1.585521169
Ghana,-0.438843037,-0.429301408,-0.419759778,-0.410218149,-0.400676519,-0.39113489,-0.381593261,-0.372051631,-0.362510002,-0.352968372,-0.343426743,-0.333885113,-0.324343484,-0.314801854,-0.305260225,-0.295718595,-0.286176966,-0.276635336,-0.267093707,-0.257552077,-0.248010448,-0.238468818,-0.228927189,-0.219385559,-0.221413642,-0.196613772,-0.171881661,-0.121862527,-0.071843393,-0.179257614,-0.286378354,-0.237874642,-0.224504575,-0.362756491,-0.019105712,0.051259506,-0.044087831,0.031342342,0.059723914,0.039497003,-0.103126362,-0.081666075,-0.214866102,-0.02855297,-0.01901134,-0.009469711,7.19186E-05,0.009613548
Greece,2.358937766,2.296816907,2.234696048,2.17257519,2.110454331,2.048333473,1.986212614,1.924091756,1.861970897,1.799850039,1.73772918,1.675608322,1.613487463,1.551366604,1.489245746,1.427124887,1.365004029,1.30288317,1.240762312,1.178641453,1.116520595,1.054399736,0.992278877,0.930158019,0.336624771,0.697397533,1.057184577,0.906840503,0.756496429,0.597798075,0.439533323,0.415378869,0.48853609,0.366725296,0.351926178,0.252671808,0.09899947,0.007784129,-0.158179402,-0.184596926,-0.254630774,-0.106362455,-0.200088218,-0.312259152,-0.374380011,-0.436500869,-0.498621728,-0.560742586
Greenland,0.963198159,0.969342635,0.975487111,0.981631587,0.987776063,0.993920539,1.000065015,1.006209491,1.012353966,1.018498442,1.024642918,1.030787394,1.03693187,1.043076346,1.049220822,1.055365298,1.061509774,1.06765425,1.073798726,1.079943202,1.086087678,1.092232154,1.09837663,1.104521105,1.110665581,1.116810057,1.122954533,1.129099009,1.135243485,1.141387961,1.147532437,1.153676913,1.159821389,1.165965865,1.172110341,1.178254817,1.184399293,1.171508074,1.200136304,1.221680522,1.213871002,1.230176926,1.198056936,1.227410624,1.2335551,1.239699576,1.245844052,1.251988528
Grenada,1.269000029,1.246635959,1.22427189,1.20190782,1.179543751,1.157179681,1.134815611,1.112451542,1.090087472,1.067723403,1.045359333,1.022995264,1.000631194,0.978267125,0.955903055,0.933538986,0.911174916,0.888810847,0.866446777,0.844082708,0.821718638,0.799354569,0.776990499,0.75462643,0.901485145,0.747897346,0.594729185,0.535466686,0.476204187,0.569603588,0.6627478,0.652347803,0.605183303,0.699675918,0.566821516,0.370210111,0.388283014,0.354455173,0.437402159,0.437479377,0.403514087,0.41091305,0.274309546,0.307345039,0.28498097,0.2626169,0.240252831,0.217888761
Guam,-0.723951834,-0.682111252,-0.64027067,-0.598430088,-0.556589507,-0.514748925,-0.472908343,-0.431067762,-0.38922718,-0.347386598,-0.305546016,-0.263705435,-0.221864853,-0.180024271,-0.138183689,-0.096343108,-0.054502526,-0.012661944,0.029178638,0.071019219,0.112859801,0.154700383,0.196540964,0.238381546,0.280222128,0.32206271,0.363903291,0.405743873,0.447584455,0.489425037,0.531265618,0.5731062,0.37043497,0.796982586,0.800334454,0.818624258,0.837710083,0.863619089,0.85246706,0.832656562,0.822207391,0.818922043,1.251688123,1.075193181,1.117033763,1.158874344,1.200714926,1.242555508
Guatemala,-1.07066677,-1.057732833,-1.044798895,-1.031864957,-1.01893102,-1.005997082,-0.993063145,-0.980129207,-0.967195269,-0.954261332,-0.941327394,-0.928393456,-0.915459519,-0.902525581,-0.889591643,-0.876657706,-0.863723768,-0.85078983,-0.837855893,-0.824921955,-0.811988018,-0.79905408,-0.786120142,-0.773186205,-0.823840618,-0.834839916,-0.845809162,-0.762042224,-0.678275287,-0.588495435,-0.498960882,-0.665275574,-0.537537754,-0.632106066,-0.74004513,-0.688935459,-0.615245223,-0.478128731,-0.481299341,-0.470055163,-0.615639567,-0.577307105,-0.699251056,-0.514507452,-0.501573514,-0.488639576,-0.475705639,-0.462771701
Guinea,0.307992771,0.271547286,0.2351018,0.198656315,0.162210829,0.125765344,0.089319858,0.052874373,0.016428887,-0.020016599,-0.056462084,-0.09290757,-0.129353055,-0.165798541,-0.202244026,-0.238689512,-0.275134998,-0.311580483,-0.348025969,-0.384471454,-0.42091694,-0.457362425,-0.493807911,-0.530253396,-0.456128269,-0.591543581,-0.726588905,-0.739410728,-0.752232552,-0.634998443,-0.518084645,-0.749372005,-0.840919197,-1.008442402,-1.043507218,-1.24141252,-1.154891372,-1.04705596,-1.192249179,-1.112771392,-1.072872758,-1.050905704,-1.066069961,-1.259163108,-1.295608593,-1.332054079,-1.368499564,-1.40494505
Guinea-Bissau,-0.639259697,-0.653290877,-0.667322057,-0.681353237,-0.695384417,-0.709415597,-0.723446777,-0.737477957,-0.751509138,-0.765540318,-0.779571498,-0.793602678,-0.807633858,-0.821665038,-0.835696218,-0.849727398,-0.863758578,-0.877789758,-0.891820938,-0.905852119,-0.919883299,-0.933914479,-0.947945659,-0.961976839,-1.090980411,-1.117142297,-1.143232703,-1.055002838,-0.966772974,-0.910301011,-0.853983343,-1.067822576,-1.144352555,-1.095466971,-0.984620214,-1.139386535,-1.085946083,-1.104419231,-1.062570214,-1.053486943,-1.225528479,-1.330201864,-1.512266874,-1.242600441,-1.256631621,-1.270662801,-1.284693981,-1.298725161
Guyana,0.120529022,0.101185935,0.081842849,0.062499762,0.043156675,0.023813589,0.004470502,-0.014872584,-0.034215671,-0.053558758,-0.072901844,-0.092244931,-0.111588017,-0.130931104,-0.150274191,-0.169617277,-0.188960364,-0.20830345,-0.227646537,-0.246989624,-0.26633271,-0.285675797,-0.305018883,-0.32436197,-0.441928476,-0.399777482,-0.357741654,-0.370896563,-0.384051472,-0.396004003,-0.407923877,-0.450591505,-0.452198714,-0.57629478,-0.619509041,-0.627732277,-0.528218806,-0.541827023,-0.554820895,-0.599664509,-0.750784993,-0.645271361,-0.732826412,-0.711223702,-0.730566789,-0.749909875,-0.769252962,-0.788596048
Haiti,-1.63541778,-1.626273257,-1.617128734,-1.60798421,-1.598839687,-1.589695164,-1.58055064,-1.571406117,-1.562261594,-1.55311707,-1.543972547,-1.534828024,-1.5256835,-1.516538977,-1.507394454,-1.49824993,-1.489105407,-1.479960884,-1.47081636,-1.461671837,-1.452527314,-1.443382791,-1.434238267,-1.425093744,-1.105180144,-1.206110376,-1.306764841,-1.30202651,-1.297288179,-1.544347914,-1.790732622,-1.815871119,-1.524200439,-1.448348999,-1.315802693,-1.283939362,-1.213889718,-1.100167274,-1.207925439,-1.22576201,-1.244544029,-1.155194998,-1.251224995,-1.242203278,-1.233058754,-1.223914231,-1.214769708,-1.205625184
Honduras,-1.051979361,-1.046234284,-1.040489206,-1.034744129,-1.028999051,-1.023253974,-1.017508897,-1.011763819,-1.006018742,-1.000273665,-0.994528587,-0.98878351,-0.983038433,-0.977293355,-0.971548278,-0.965803201,-0.960058123,-0.954313046,-0.948567968,-0.942822891,-0.937077814,-0.931332736,-0.925587659,-0.919842582,-1.033742428,-0.951338639,-0.869159997,-0.878266484,-0.887372971,-0.923897572,-0.96032238,-0.839503527,-0.810893714,-0.742228746,-0.746701956,-0.692525804,-0.842342675,-0.868874848,-0.865697026,-0.796166301,-0.940050125,-0.950608075,-0.785751045,-0.804941034,-0.799195957,-0.79345088,-0.787705802,-0.781960725
"Hong Kong SAR, China",1.062453966,1.08241916,1.102384354,1.122349549,1.142314743,1.162279937,1.182245131,1.202210326,1.22217552,1.242140714,1.262105908,1.282071103,1.302036297,1.322001491,1.341966685,1.36193188,1.381897074,1.401862268,1.421827462,1.441792657,1.461757851,1.481723045,1.50168824,1.521653434,1.499517202,1.461349977,1.423287034,1.410491407,1.39769578,1.632271373,1.86620605,1.896259546,1.916134596,1.808002353,1.873118877,1.906180382,1.896365762,1.896574855,1.974159122,1.860960603,1.712429404,1.63121295,1.64258492,1.920957319,1.940922513,1.960887707,1.980852902,2.000818096
Hungary,1.372749758,1.346091869,1.319433979,1.29277609,1.266118201,1.239460312,1.212802423,1.186144533,1.159486644,1.132828755,1.106170866,1.079512977,1.052855088,1.026197198,0.999539309,0.97288142,0.946223531,0.919565642,0.892907753,0.866249863,0.839591974,0.812934085,0.786276196,0.759618307,0.578485847,0.616358162,0.654127002,0.670961827,0.687796652,0.605961941,0.524350822,0.603236198,0.650468051,0.615888834,0.608527064,0.558783174,0.384220809,0.34122014,0.252408773,0.319243908,0.277985871,0.286834449,0.130889401,0.226460523,0.199802634,0.173144745,0.146486856,0.119828966
