NS_code_from_gini,Nation_State,T_HDI_Mean_plus_5,T_HDI_Trend_plus_5,T_State_Fail_yr_1,T_State_Fail_plus_5,T_State_Fail_yr_5,year0,CWGI_Poli_Stabl_Mean_minus_4,CWGI_Poli_Stabl_Trend_minus_4,CWGI_RoL_Mean_minus_4,CWGI_RoL_Trend_minus_4,E_GINI_Mean_minus_4,E_GINI_Trend_minus_4,PCPI_std_Mean_minus_4,PCPI_std_Trend_minus_4,PWGI_Corrupt_Ctrl_Mean_minus_4,PWGI_Corrupt_Ctrl_Trend_minus_4,PWGI_Voice_Acct_Mean_minus_4,PWGI_Voice_Acct_Trend_minus_4
UGA,Uganda,,,0,,,2017,-0.82408156,0.032681781,-0.308015249,0.03600874,42.074,0.467333333,-1.209585931,0.054582642,-1.030626258,0.01584859,-0.413197134,0.076073344
UKR,Ukraine,,,1,1,,2017,-0.869642057,0.174785741,-0.730906568,0.043111489,25.73791626,1.097916256,0.973830791,-0.069437655,-0.951544962,0.052283993,-0.080428922,0.078755096
ARE,United Arab Emirates,,,0,,,2017,0.861848749,0.000527286,0.541278882,-0.066799027,46.78898843,-0.439195953,1.339113723,0.012354171,1.46302227,0.111787895,-1.111854936,-0.040863259
GBR,United Kingdom,,,0,,,2017,0.289197795,-0.09643881,1.757812768,0.000630037,33.97638095,0.31952381,0.087278942,-0.088290585,1.552483436,-0.082149117,1.335073391,0.013600401
USA,United States,,,0,,,2017,0.463708432,-0.085650249,1.603142609,0.019013692,42.7826,0.854266667,-0.55412127,0.04568132,1.25495668,-0.027285206,1.02380885,-0.025004314
URY,Uruguay,,,0,,,2017,0.916085358,0.017620714,0.616119034,0.023643034,40,-0.24,-1.272613349,-0.043727314,1.414767441,0.045040202,1.123807984,0.023444716
UZB,Uzbekistan,,,0,,,2017,-0.607854596,-0.087655526,-1.240597595,-0.043928771,49.2224046,0.715357975,-0.389456822,0.192722137,-1.196371426,-0.009316655,-2.06224257,-0.075395234
VEN,"Venezuela, RB",,,1,1,,2017,-1.159303694,-0.099723081,-1.937816038,-0.06634884,40.11085611,0.821364027,-0.420284169,0.072904225,-1.332840634,-0.012603332,-1.132073885,-0.078400245
VNM,Vietnam,,,0,,,2017,0.112755696,-0.011264756,-0.44027831,-0.012566743,35.28960133,0.22982021,-1.335009093,-0.060076664,-0.602305476,-0.041956256,-1.428791594,-0.047472272
YEM,"Yemen, Rep.",,,1,1,,2017,-2.540364028,-0.075190534,-1.094577384,0.037883993,35.50632745,-0.540238147,-1.029940907,-0.029828117,-1.335023797,-0.004121075,-1.460090424,-0.06541948
ZMB,Zambia,,,0,,,2017,0.485021398,0.093911406,-0.326937194,-0.018444411,54.66469466,-1.548031223,-0.478138365,0.015185129,-0.332334766,0.03859071,-0.09436892,0.019016671
ZWE,Zimbabwe,,,1,1,,2017,-0.834526021,-0.081791584,-1.803614868,-0.158975823,54.22485509,-0.209737207,-1.129756575,-0.035861129,-1.550778425,-0.100392019,-1.572832466,-0.123800487
SOM,Somalia,,,1,1,,2017,-2.940471828,-0.157117232,-2.488382685,-0.036794169,38.4,-2.266666667,-0.21499181,0.094952696,-1.673437487,-0.023835108,-2.124792798,0.018738586
XKX,Kosova,,,0,,,2017,-1.294265028,-0.326756823,-0.411903601,0.071547351,27.16,0.48,-1.108154535,0.003987834,-0.54748004,0.014496722,0.025921507,0.154759742
AFG,Afghanistan,,,1,1,,2018,-2.446022231,0.003102674,-1.748421151,-0.054417156,31.77342088,-0.026688591,-1.508936679,0.046842652,-1.316249062,0.016176034,-1.020119971,0.058126835
ALB,Albania,,,0,,,2018,0.231095985,-0.039408869,-0.302642389,0.039238164,30.60983853,0.068211441,-0.344482233,0.038550244,-0.471832132,0.033601269,0.331986393,0.062561635
DZA,Algeria,,,0,,,2018,-0.97867616,0.069972726,-0.556599759,0.057677367,24.77902093,-0.523720023,-0.551558804,0.006031306,-0.439362905,0.054783429,-0.817321552,0.039665862
AGO,Angola,,,0,,,2018,0.293826049,0.208733971,-1.086543606,0.01816643,43.64748886,-0.306911907,-1.293000167,0.008047034,-1.383888864,0.014985689,-0.991524494,0.050302529
ARG,Argentina,,,0,,,2018,0.051581178,0.001552093,-0.990450582,-0.04214106,40.701,-0.2005,-0.352996068,0.095559755,-0.577802029,-0.006966429,0.313242055,0.006589674
ARM,Armenia,,,0,,,2018,0.204721937,0.126123758,-0.359017768,-0.007880108,32.6372959,0.457295904,-0.418020388,-0.023436261,-0.508409402,-0.013680751,-0.717920051,-0.048290326
AUS,Australia,,,0,,,2018,0.894560154,-0.054245803,1.832932081,-0.021187611,34.98671971,0.168530642,1.819132762,-0.020275525,2.000448015,0.036725968,1.41596141,0.009161937
AUT,Austria,,,0,,,2018,1.294766414,0.006339803,1.900085923,-0.012725882,28.7,-1,1.634667526,0.055178348,1.453478129,-0.013672906,1.434241179,0.007038203
AZE,Azerbaijan,,,0,,,2018,-0.386493331,0.047084028,-0.599026343,0.014392075,42.03376036,0.385511654,-0.737496331,-0.037792958,-0.957870134,-0.004896896,-1.407752434,-0.004009581
BHS,"Bahamas, The",,,0,,,2018,0.99232613,-0.006384342,0.602493781,-0.02902803,50.18016504,0.056515861,1.23727267,-0.065826867,1.356928978,0.016188109,0.972064709,-0.027299471
BHR,Bahrain,,,0,,,2018,-0.940006484,-0.026555429,0.51996352,0.021447131,59.6,0,-0.011054388,-0.209932215,0.355774786,0.01548999,-1.207767825,0.018513363
BGD,Bangladesh,,,0,,,2018,-1.582102463,-0.202561779,-0.737452056,0.001795226,31.61073603,-0.550973274,-0.880819786,0.017633637,-1.121816651,-0.060162619,-0.515597972,-0.016492524
BRB,Barbados,,,0,,,2018,1.301473014,-0.002541232,1.051893135,-0.006901378,35.60755431,-0.108401893,0.88959069,0.06045783,1.362766011,0.086562663,1.094534535,-0.046863712
BLR,Belarus,,,0,,,2018,0.150382529,0.006777719,-1.019099795,-0.053509934,26.44029966,0.280299657,-0.247530655,0.194329092,-0.487152499,-0.035476016,-1.736829164,-0.088694715
BEL,Belgium,,,0,,,2018,0.689367515,-0.015916187,1.454436054,-0.00881096,26.77,-0.67,1.69565268,-0.001026057,1.55009541,0.005319785,1.360531986,-0.008158617
BLZ,Belize,,,0,,,2018,0.009396109,-0.021544756,-0.621626229,0.013920456,36.17142857,-1.076785714,-0.532308797,-0.071461932,-0.181181071,0.001936748,0.551103029,-0.003271954
BEN,Benin,,,0,,,2018,0.035553021,-0.023609796,-0.772205241,-0.07125986,47.61752202,0.483310743,-0.252049732,0.019634871,-0.746454108,0.006211428,0.198379497,-0.010114996
BTN,Bhutan,,,0,,,2018,1.039159512,0.022800444,0.310785727,-0.00579867,37.72011495,-0.23996168,0.952905602,-0.018990078,1.062832474,-0.039569105,-0.200141589,0.008187582
BOL,Bolivia,,,0,,,2018,-0.58399209,-0.061652373,-1.292005251,-0.081609902,45.38,-1.07,-0.233297099,-0.08900613,-0.603501702,0.008582817,-0.141187443,-0.031286419
BIH,Bosnia and Herzegovina,,,0,,,2018,-0.351432601,-0.069040384,-0.229995812,0.003142084,33.38451856,0.078649379,-0.242426216,-0.011587717,-0.278165093,0.003099171,-0.039830563,0.015545749
BWA,Botswana,,,0,,,2018,1.061393143,0.014551938,0.671857226,0.012963583,55.14266334,1.52926989,-1.015838245,0.006500812,1.012406789,0.06263819,0.350620212,-0.033782771
BRA,Brazil,,,0,,,2018,-0.065153675,-0.011638374,-0.097066154,0.003850416,52.76,0.7,1.268357243,-0.043824655,-0.185532637,0.044213433,0.556562992,0.047069585
BRN,Brunei Darussalam,,,0,,,2018,1.200307411,-0.016113512,0.610171124,0.032028262,56.4,0,1.181616434,0.055562913,0.745164186,0.039736291,-0.66718831,0.002897366
BGR,Bulgaria,,,0,,,2018,0.232371758,0.038175152,-0.016666941,0.02331027,38.38,0.76,-0.056401451,0.000903943,-0.159285307,0.035668518,0.459830485,0.030913958
BFA,Burkina Faso,,,1,1,,2018,-0.500085019,0.062646251,-0.249269709,0.087572763,32.79857501,-1.105139996,-0.147969518,0.051079317,-0.595305654,-0.033842421,-0.257535521,0.047336132
BDI,Burundi,,,0,,,2018,-1.008489763,0.00704124,-0.865902209,0.03658516,37.1079921,-0.403815608,-1.191410174,-0.037323451,-1.173340257,0.002819603,-0.618795203,0.127293164
CPV,Cabo Verde,,,0,,,2018,0.597265899,0.037558185,0.433598799,-0.039106966,42.35134836,-0.790952697,0.687038495,0.049756458,1.135946645,0.091592232,0.919271724,-0.012178787
KHM,Cambodia,,,0,,,2018,0.07490043,0.060120775,-0.993627901,-0.013752774,31.12072667,-0.478237475,-0.018737971,-0.080842677,-1.168005751,-0.027061904,-1.024685171,0.010196983
CMR,Cameroon,,,1,1,,2018,-0.561696972,0.101970607,-0.926432677,-0.004791835,43.28711821,-0.89771889,-1.129769637,-0.036520568,-1.099859662,0.012246025,-1.018911681,-0.003775197
CAN,Canada,,,0,,,2018,1.060498666,-0.028533904,1.84822347,-0.00655499,35.83864313,-0.269690204,2.190872051,0.009537758,1.82082461,-0.009028938,1.367763394,-0.022845551
CAF,Central African Republic,,,1,1,,2018,-2.398368704,0.041375905,-1.573888818,0.036948991,41.63499629,-0.685411096,1.994989646,0.017753905,-0.939355802,0.06106122,-1.400636436,-0.008872874
TCD,Chad,,,0,,,2018,-1.541812189,-0.005924358,-1.460470886,-0.096902382,45.48781276,0.437519963,-0.985705391,-0.014331572,-1.434054922,-0.064034183,-1.484805254,-0.052218851
CHL,Chile,,,0,,,2018,0.541094499,0.013184711,1.426862223,0.00753161,48.11567403,0.715523552,-0.230552526,0.050226683,1.471220333,-0.000350003,1.229705522,0.056002118
CHN,China,,,0,,,2018,-0.602366026,-0.043309166,-0.386398146,-0.012081627,42.67214523,1.442145225,-0.478056844,0.047743603,-0.537896286,-0.058175062,-1.687520475,-0.045129525
COL,Colombia,,,1,1,,2018,-1.359726241,-0.046762818,-0.224341909,0.047952151,51.26,-0.28,-0.881411466,0.007662469,-0.301073665,0.024762692,0.027914719,0.047830892
COM,Comoros,,,0,,,2018,-0.711105728,-0.155304215,-0.941256205,0.00503754,42.42650962,-1.287224066,0.696315038,0.008637526,-0.511076431,0.020258264,-0.331363384,0.009824158
COG,"Congo, Rep.",,,0,,,2018,-0.12044073,0.079760506,-1.01064863,0.027458099,50.23355937,0.266701441,-0.325009224,-0.012440352,-1.177597322,0.004892784,-1.028992227,0.018885372
COD,"Congo, Dem. Rep.",,,1,1,,2018,-1.968873211,0.096497693,-1.375108871,0.030054508,42.06035937,-0.009818751,-1.130423336,-0.062182914,-1.123256458,0.058431016,-1.27760164,0.022230826
CRI,Costa Rica,,,0,,,2018,0.547596923,-0.027890005,0.436574149,-0.023147162,48.52,-0.01,0.190881009,0.013777228,0.565426207,-0.043828064,1.010839538,-0.031890505
HRV,Croatia,,,0,,,2018,0.819132603,0.075085469,0.412094258,0.045243522,30.52,-0.6,0.291194811,-0.108689915,0.322947941,0.054395962,0.683317057,0.064915741
CUB,Cuba,,,0,,,2018,0.56359544,0.003485843,-0.540842869,0.022084283,30.74691794,0.02975743,0.817997229,-0.050990476,0.120620869,0.002174198,-1.587894175,-0.019089622
CYP,Cyprus,,,0,,,2018,0.697602802,0.014981492,1.143291226,0.028059215,32.32,-1.62,0.645786088,0.096199213,0.928019215,-0.047082408,1.032281406,-0.001171795
CZE,Czech Republic,,,0,,,2018,1.0616577,0.033109128,1.075900886,-0.006494876,25.1,-0.52,1.923241024,0.032382929,0.207682712,-0.034362384,1.02347952,0.00268896
DNK,Denmark,,,0,,,2018,0.84459345,-0.039777815,2.021666431,-0.013494212,27.78,-0.18,-0.625221748,-0.046492455,2.393528104,0.032912056,1.631537766,0.022961669
DJI,Djibouti,,,0,,,2018,0.058909232,0.219038645,-0.717648917,0.037559448,42.66299259,-0.187691877,0.761874588,-0.008178351,-0.316981481,0.056343812,-1.47039874,-0.034985508
DMA,Dominica,,,0,,,2018,1.217968107,0.045146732,0.5611556,0.020383788,44.4,0,2.406474935,-0.029345024,0.737648333,0.024968674,1.036606229,-0.018186411
DOM,Dominican Republic,,,0,,,2018,0.180490777,0.010102205,-0.624038583,-0.063273095,44.74,-0.09,-0.428881138,-0.028786986,-0.883322739,-0.035724369,0.130211552,-0.000526776
ECU,Ecuador,,,1,1,,2018,-0.387648482,-0.08746093,-1.280127008,-0.076797449,45.22,-0.05,-0.429227572,-0.044231233,-0.701922283,0.036545308,-0.339437259,-0.023241229
EGY,"Egypt, Arab Rep.",,,0,,,2018,-1.594629986,-0.041787025,-0.516340047,0.005547761,30.9181861,0.063037146,-1.210241145,0.060865254,-0.739667117,-0.05042176,-1.202535296,-0.011760382
SLV,El Salvador,,,0,,,2018,-0.004634086,0.03722388,-0.603177677,-0.018636382,40.14,-0.48,0.111987535,0.032950041,-0.140827998,0.079003059,0.095895751,-0.004480629
GNQ,Equatorial Guinea,,,0,,,2018,0.086673953,0.131249456,-1.317808719,0.022330949,50.2,0,0.384723774,0.108793847,-1.749968526,0.011264931,-2.027128574,-0.024411676
ERI,Eritrea,,,0,,,2018,-0.666024169,0.031470564,-1.678146452,-0.092224494,39,0,0.778048852,-0.015912915,-1.081311633,-0.100779368,-2.438823463,-0.131637878
EST,Estonia,,,0,,,2018,0.653105739,-0.028638912,1.437871404,0.042509846,32.31,-0.91,-0.478872066,0.016817697,1.306806056,0.033079948,1.174360303,0.007351969
SWZ,Eswatini,,,0,,,2018,-0.386060528,0.02580714,-0.435411639,-0.032833762,49.0385816,-0.396977707,-1.161139725,-0.052261498,-0.398137832,-0.015509086,-1.212081833,0.000569971
ETH,Ethiopia,,,0,,,2018,-1.671553969,-0.127046946,-0.521925381,-0.016653529,33.30741918,-0.759697297,2.292545228,-0.041021463,-0.486491367,-0.005850599,-1.351191675,-0.032701686
FJI,Fiji,,,0,,,2018,-0.092442159,-0.163726842,-0.88036405,-0.1105577,38.89958783,0.480932282,-0.480788611,-0.076132127,-0.594116166,-0.164429772,-0.736616593,-0.185421349
FIN,Finland,,,0,,,2018,1.363429565,0.01581497,2.020472935,-0.022975572,26.28,-0.295,1.387335314,0.047518872,2.200075489,-0.002518573,1.56487395,-0.001466929
FRA,France,,,0,,,2018,0.376779894,-0.003208126,1.467327736,0.002832481,30.07733238,-1.422667621,1.923587458,0.047827176,1.387715146,0.030666661,1.244757951,0.007293494
GAB,Gabon,,,0,,,2018,0.298729659,0.028057027,-0.568888889,-0.022657317,38.14005291,-0.560330392,0.615659157,0.090294759,-0.686213718,-0.0108903,-1.093651513,-0.063842875
GMB,"Gambia, The",,,0,,,2018,-0.191594223,-0.042849531,-0.700825541,-0.037298532,35.50230638,-0.960865578,-1.332556329,-0.042579104,-0.718737745,-0.016975521,-1.130771997,0.026251976
GEO,Georgia,,,0,,,2018,-0.198002035,0.044376433,0.396180032,0.097531113,38.12700637,1.027006371,-0.860026571,0.033324815,0.668505749,0.028806222,0.121888395,-0.011661899
DEU,Germany,,,0,,,2018,0.752994595,-0.056777688,1.752447148,-0.021350231,31.1225,-0.8925,-0.573685781,-0.050853629,1.675346296,-0.048762618,1.427673088,-0.005230291
GHA,Ghana,,,0,,,2018,0.12250266,0.07546154,0.082631027,0.023874969,43.45575246,0.368085795,-0.673765998,0.087676199,-0.054365641,0.04489593,0.714798173,0.082120262
GRC,Greece,,,0,,,2018,-0.194217336,-0.080625077,0.41823841,0.006255999,34.26,-0.96,-0.748320673,-0.05816667,-0.364369995,-0.072130874,0.646263621,0.00918194
GRD,Grenada,,,0,,,2018,0.404621533,-0.099893956,-0.04220178,0.019678756,29.87870357,-0.84008364,-0.48643498,0.114599705,0.273901057,-0.011284157,0.917807632,0.000129598
GTM,Guatemala,,,0,,,2018,-0.666786493,-0.000119735,-1.040841875,-0.012939337,57.37034077,2.465434271,1.686805756,0.050348387,-0.535935447,0.047295871,-0.350168736,0.004240631
GIN,Guinea,,,0,,,2018,-1.489597479,-0.147170926,-1.454258848,-0.024068855,33.48598519,-0.599761668,-1.346200549,-0.043920774,-1.264279061,-0.067775018,-0.997225546,-0.019117266
GNB,Guinea-Bissau,,,0,,,2018,-0.419341164,0.103865552,-1.213187713,0.0487225,42.21452108,-0.033605897,0.108805958,0.0336324,-1.313371144,0.042708343,-1.005293482,0.00603751
GUY,Guyana,,,0,,,2018,-0.456972133,-0.077907199,-0.613464113,-0.007710955,21.71427344,-1.294729525,-0.696623935,-0.016419184,-0.738755948,-0.011153927,-0.05141099,-0.065568147
HTI,Haiti,,,1,1,,2018,-0.932105549,-0.075222193,-1.217325605,0.008196949,55.48839568,0.14759596,-0.344605126,0.044060735,-1.233034193,0.009119962,-0.782298362,0.021468687
HND,Honduras,,,0,,,2018,-0.556792724,-0.017583004,-1.017924884,-0.015488377,49.72,-0.37,-1.210193077,0.024306503,-0.794208944,0.000758064,-0.512328869,-0.033360668
HKG,"Hong Kong SAR, China",,,0,,,2018,1.17868783,0.025851369,1.916938341,0.042055222,48.93426895,0.420747751,0.303539512,-0.005596817,1.889241072,0.071646635,0.727361934,0.075278811
HUN,Hungary,,,0,,,2018,0.618209784,-0.032166247,0.61382293,0.022299424,29.26,-0.67,-0.189754956,0.040552197,0.175356832,-0.002212087,0.677729885,0.021313392
ISL,Iceland,,,0,,,2018,1.214305416,-0.01252258,1.759808985,0.00918609,25.43279121,-0.561054946,0.214281414,0.127509684,1.995508227,0.040867517,1.427700979,0.007719381
IND,India,,,0,,,2018,-1.183125503,-0.059442836,-0.150731203,-0.026552285,33.30899118,-0.018441257,-0.767335478,0.018745542,-0.533782445,-0.022867087,0.453672186,0.011662198
IDN,Indonesia,,,0,,,2018,-0.401331643,0.030771142,-0.533255288,-0.042686518,38.05393731,-1.146062691,1.582329894,0.003125599,-0.590828701,0.005590693,0.308153455,0.073169637
IRN,"Iran, Islamic Rep.",,,0,,,2018,-1.389944951,-0.14421731,-1.058038729,-0.018493689,39.97317433,0.519314033,1.788109109,-0.020572207,-0.712270533,-0.041326616,-1.80181783,-0.082465427
IRQ,Iraq,,,1,1,,2018,-2.523684569,-0.029005815,-1.604142532,-0.063120234,24.09637323,-0.809177951,0.954335894,0.026824123,-1.327205942,0.005418623,-0.883739453,0.112270049
IRL,Ireland,,,0,,,2018,0.886984866,-0.060825462,1.823854092,0.014305951,31.08842661,-0.321573391,-1.344903733,0.017843873,1.606703896,-0.002233779,1.349313232,-9.58194E-07
ISR,Israel,,,0,,,2018,-1.171059652,-0.042241291,0.903898467,-0.054886536,39.18827587,-0.091724132,-0.096554221,0.078025674,0.616662973,-0.070593735,0.682245052,-0.009390669
ITA,Italy,,,0,,,2018,0.272605831,-0.074682867,0.196261245,-0.052807877,33.83,-0.53,0.32332201,-0.020572276,-0.117196798,-0.021088743,0.936548118,-0.014269049
JAM,Jamaica,,,0,,,2018,-0.101846387,-0.048316141,-0.404044975,-0.023241279,35.82319084,-0.992809161,1.581798548,-0.022499335,-0.457103135,-0.02141515,0.446657964,-0.026415725
JPN,Japan,,,0,,,2018,0.899162253,-0.037228484,1.438378662,-0.036163821,34.87777641,-0.013508695,-0.870342417,0.028111006,1.744314967,0.024285285,1.065045301,0.008366749
JOR,Jordan,,,0,,,2018,-0.61815443,-0.028141969,0.406907054,-0.016658435,35.231651,-0.052004922,-0.695006296,0.030075546,0.251239257,0.030540746,-0.93808383,-0.059421775
KAZ,Kazakhstan,,,0,,,2018,0.167891687,0.032839658,-0.485532949,0.033972073,27.86082137,0.830821368,-0.767742247,0.01895506,-0.821515212,-0.009733133,-1.221339299,-0.02290675
KEN,Kenya,,,0,,,2018,-1.386060249,-0.040195286,-0.690616368,-0.052443335,41.27758947,0.224359139,-1.149958904,-0.021335592,-0.972668842,-0.00795473,-0.000308306,0.061079443
KOR,"Korea, Rep.",,,0,,,2018,0.248094787,0.011902611,1.038112625,0.021620022,33.20146312,0.521969279,1.135955576,-0.09910403,0.533628126,0.016696051,0.727590212,0.015134502
KWT,Kuwait,,,0,,,2018,0.246447948,0.027030282,0.314596417,0.059266156,76.0093306,2.445334702,-0.788746736,0.003214131,-0.162575095,-0.005256903,-0.70545522,-0.026690223
KGZ,Kyrgyz Republic,,,0,,,2018,-1.112532937,-0.100205397,-1.278322729,-0.100917688,28.450113,0.940112999,0.305808151,0.230224281,-1.36105541,-0.084663188,-0.671278174,-0.026957225
LAO,Lao PDR,,,0,,,2018,0.1366435,-0.068126293,-0.815565481,-0.022753582,35.82625717,0.088419048,-0.430081425,-0.08593119,-1.237632,-0.134881873,-1.834097873,-0.0633831
LVA,Latvia,,,0,,,2018,0.601480199,0.017606707,1.02626251,0.064543349,34.79,0.13,-0.552558938,-0.035075287,0.470626731,0.053608381,0.80990605,-0.001569287
LBN,Lebanon,,,0,,,2018,-2.024045106,-0.115383401,-0.872941231,-0.047418106,33.13657219,-0.380488775,-1.376643644,-0.018258429,-1.118678288,-0.034900015,-0.445343425,-0.008651628
LSO,Lesotho,,,0,,,2018,0.108907956,0.103373573,-0.367718068,-0.048370173,51.04534223,-0.33835772,1.974787573,0.017581799,0.248822421,0.039511468,0.215836691,0.043554285
LBR,Liberia,,,0,,,2018,-0.191543989,0.167619829,-0.532892018,0.122580609,34.07073853,0.064707874,0.884937372,-0.166854414,-0.298519241,0.156834363,0.026592328,0.117499571
LBY,Libya,,,1,1,,2018,-1.0491216,0.305015725,-1.240486216,0.062607307,29.39987222,-0.100007824,-0.293712277,0.00359726,-1.526201174,-0.000157052,-1.390716122,-0.053841546
LTU,Lithuania,,,0,,,2018,0.911492503,0.044828947,0.933358487,0.022695349,37.4,-0.14,0.697281201,0.055266949,0.395637962,-0.011839575,0.903007487,-0.013272234
LUX,Luxembourg,,,0,,,2018,1.396890384,0.001379933,1.849070742,-0.009898241,32.08364113,0.23364113,-0.209733487,0.061334829,2.067787028,-0.002766696,1.587865683,0.01806347
MDG,Madagascar,,,0,,,2018,-0.787896112,-0.088625,-0.81490568,-0.031864551,43.44180128,-0.014748615,-0.204097701,-0.118957048,-0.584086396,0.040591672,-0.821775502,-0.099960779
MWI,Malawi,,,0,,,2018,0.170521233,0.025669335,-0.110679473,0.056879099,45.27331087,0.657865084,-0.459190756,-0.019075088,-0.695310832,0.008382577,-0.229570139,-0.025977924
MYS,Malaysia,,,0,,,2018,0.166241856,-0.046220701,0.573680022,-0.013803891,40.69793616,0.724368563,-0.829768388,-0.002518218,0.19828424,-0.077505588,-0.454721824,-0.036531834
MDV,Maldives,,,0,,,2018,-0.012219109,-0.258272258,-0.648390769,-0.069476374,35.60583549,-0.335962819,-0.552830008,-0.025019177,-0.634362089,-0.150452999,-0.421405504,-0.020263266
MLI,Mali,,,1,1,,2018,-1.428897117,0.025474152,-0.524879458,0.027774571,33.2481684,-0.481850168,0.067919466,0.043294546,-0.662726326,0.010428097,-0.058270746,0.033080877
MLT,Malta,,,0,,,2018,1.055946298,-0.025571865,1.413136907,0.055817176,28.78,-0.18,-0.274314843,-0.037596497,1.016877344,0.04678501,1.18071348,0.003042859
MRT,Mauritania,,,0,,,2018,-1.13621504,-0.182645368,-1.028987267,-0.071266913,30.4845749,-0.867038595,0.302722066,-0.062319762,-0.941536089,-0.031160866,-1.03176064,-0.037706157
MUS,Mauritius,,,0,,,2018,0.764818093,0.002189357,0.917925605,-0.001191792,34.75293078,-0.205690257,0.43827524,0.037127881,0.455741744,-0.000429902,0.836921612,-0.02201724
MEX,Mexico,,,1,1,,2018,-0.743932092,-0.005138934,-0.500653022,-0.012073837,48.17989056,-0.30005472,0.623594868,-0.002173938,-0.497137513,0.054528944,0.092082471,0.036879813
MDA,Moldova,,,0,,,2018,-0.202599376,-0.026025509,-0.424748511,-0.04024519,28.01559495,1.345594952,-0.605982862,-0.107997833,-0.851026807,-0.011546772,-0.152919396,-0.029910218
MNG,Mongolia,,,0,,,2018,0.706091576,-0.040266009,-0.454069666,-0.03879633,33.00278332,0.67525253,0.478428009,-0.039993849,-0.70211046,-0.072485547,0.035004444,-0.05923581
MNE,Montenegro,,,0,,,2018,0.48907972,0.070385719,0.188538834,0.05208203,32.33345454,0.215636363,-0.749021902,-0.052818168,0.037502461,0.032457907,0.405525525,0.075018973
MAR,Morocco,,,0,,,2018,-0.576869514,-0.058329988,-0.315442816,-0.078887196,35.30233632,-1.242278607,-0.444910413,-0.077222055,-0.540078124,-0.090425726,-0.866432042,-0.055334677
MOZ,Mozambique,,,0,,,2018,0.123881246,0.124305438,-0.633543936,0.056360091,50.2056983,-0.987763868,-0.593049243,-0.015182702,-0.653988344,0.005421623,-0.137888787,0.024603034
NAM,Namibia,,,0,,,2018,0.997716547,0.117344484,0.176468317,0.009726399,57.45628797,-1.193552065,-0.861792175,-0.043921493,0.160230442,-0.026702294,0.450998713,-0.01853005
NPL,Nepal,,,0,,,2018,-1.563841066,-0.231288768,-0.990694402,-0.099012886,36.3470955,-0.113354866,-0.612410482,0.046285263,-0.791104919,-0.074736634,-0.692036247,-0.069740533
NLD,Netherlands,,,0,,,2018,0.826097954,-0.071992613,1.906571423,-0.013349604,27.72,-0.43,2.366318258,-0.009365275,2.026643045,0.001752855,1.558627093,-0.006029664
NZL,New Zealand,,,0,,,2018,1.375949204,-0.025753254,1.9443231,-0.014970409,35.03,-0.88,-0.284149095,-0.011971564,2.345504055,0.019886092,1.536758822,-0.00834442
NIC,Nicaragua,,,0,,,2018,-0.140345178,-0.016759907,-0.728654464,-0.015182089,42.35379917,-1.303650757,-0.705014877,0.035079836,-0.790829099,0.020593066,-0.542632253,-0.05895782
NER,Niger,,,0,,,2018,-1.349239165,-0.055645611,-0.548877406,0.044489303,39.15950969,1.28806021,2.076228309,-0.012147261,-0.507699619,0.046076526,-0.014605186,0.085682615
NGA,Nigeria,,,0,,,2018,-2.389038965,-0.104559103,-1.109761697,-0.001593125,42.37452085,-0.06253778,2.180037665,-0.005943901,-1.134983146,0.035891767,-0.540825304,0.041241793
MKD,North Macedonia,,,0,,,2018,-0.095720742,-0.065599451,-0.122794725,-0.010664078,35.17219869,0.452198686,-0.878350729,0.115328482,0.220608351,0.061466043,0.154504982,0.086320314
NOR,Norway,,,0,,,2018,1.176631539,0.0060243,1.988645926,-0.0117057,26.05,-0.535,0.160757446,0.070562658,2.092682852,-0.038056532,1.718245436,0.006913373
OMN,Oman,,,0,,,2018,0.572960322,-0.031897761,0.547118248,-0.010002497,24.56026242,-1.387979438,-0.356045683,-0.028094117,0.117011001,-0.046588518,-1.171378861,-0.044966468
PAK,Pakistan,,,0,,,2018,-3.004427328,-0.19483781,-0.876675075,-0.027367201,31.755406,-0.32089535,-0.387158258,-0.028403139,-0.894975638,-0.019456271,-0.869054118,-0.029379403
PSE,West Bank and Gaza,,,0,,,2018,-1.978709016,-0.009167675,-0.580370776,-0.046286453,33.80301494,-0.049900719,0.542555607,0.084609939,-0.529667614,0.021808318,-0.741534152,0.037136462
PAN,Panama,,,0,,,2018,-0.10448492,-0.058683903,-0.109853199,-0.003535844,50.28,-0.23,-0.828606731,0.043851935,-0.359739467,-0.002928686,0.57005562,0.027304253
PNG,Papua New Guinea,,,0,,,2018,-0.658182562,-0.086838027,-0.968457734,-0.035755931,35.01950046,-1.01362817,-0.226788797,-0.626547549,-1.264930512,-0.087414863,0.003616403,-0.011755875
PRY,Paraguay,,,0,,,2018,-0.504248903,-0.067115616,-0.808766587,-0.025096236,48.48,-0.54,-0.757845437,0.003473401,-0.911773014,0.031966336,-0.091689887,0.024907034
PER,Peru,,,0,,,2018,-0.735558388,-0.0479544,-0.607901376,-0.012397454,43.48,0.13,0.922262354,-0.009365344,-0.444060649,0.032861589,0.283191523,0.060966021
PHL,Philippines,,,0,,,2018,-1.460962597,-0.209427965,-0.598925311,-0.07969376,45.27722145,0.225495504,0.530419838,-0.077403656,-0.732101511,-0.0849509,-0.102044824,-0.067546741
