country,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
TUR,-0.527677674,-0.525746841,-0.523816007,-0.521885174,-0.519954341,-0.518023508,-0.516092675,-0.514161842,-0.512231009,-0.510300175,-0.508369342,-0.506438509,-0.504507676,-0.502576843,-0.50064601,-0.498715177,-0.496784343,-0.49485351,-0.492922677,-0.490991844,-0.489061011,-0.487130178,-0.485199345,-0.725356247,-0.702583137,-0.988120558,-0.638079868,-0.447683988,-0.42993832,-0.499252126,-0.581781061,-0.50655674,-0.434403103,-0.266155035,-0.135805189,0.051182904,0.275061057,0.176415747,0.188527611,0.077147822,-0.89620252,-0.903918079,-0.885660869,-0.78983379,-0.732107379,-0.688064319,-0.582367085,-0.436928516
TWN,-1.930440883,-1.852120318,-1.773799754,-1.695479189,-1.617158624,-1.538838059,-1.460517494,-1.38219693,-1.303876365,-1.2255558,-1.147235235,-1.06891467,-0.990594106,-0.912273541,-0.833952976,-0.755632411,-0.677311846,-0.598991281,-0.520670717,-0.442350152,-0.364029587,-0.285709022,-0.207388457,-0.33634378,-0.143450349,-0.269487425,0.153621117,0.403793401,0.285509652,0.467494273,0.432778142,0.634536023,0.647436608,0.839011031,0.84284989,0.818926459,0.798734992,0.750298298,0.861608997,1.001940298,1.463768133,1.526476553,1.506800436,1.56218271,1.444668202,1.417359861,1.408332996,1.750625663
TZA,-5.888505795,-5.724244811,-5.559983826,-5.395722841,-5.231461857,-5.067200872,-4.902939888,-4.738678903,-4.574417919,-4.410156934,-4.24589595,-4.081634965,-3.91737398,-3.753112996,-3.588852011,-3.424591027,-3.260330042,-3.096069058,-2.931808073,-2.767547089,-2.603286104,-2.43902512,-2.274764135,-2.11050315,-1.946242166,-1.781981181,-1.263106961,-1.171439769,-0.977045594,-1.087706456,-0.793147562,-0.76988584,-0.614709722,-0.542446552,-0.555228795,-0.380672846,-0.486646485,-0.684408079,-0.6287855,-0.525017849,1.515071843,1.526476553,1.557703868,1.662268519,1.600152172,1.680537883,1.460719841,1.831760479
UGA,-0.708933284,-0.716355833,-0.723778383,-0.731200933,-0.738623483,-0.746046032,-0.753468582,-0.760891132,-0.768313682,-0.775736231,-0.783158781,-0.790581331,-0.798003881,-0.80542643,-0.81284898,-0.82027153,-0.82769408,-0.835116629,-0.842539179,-0.849961729,-0.857384279,-0.864806828,-0.872229378,-0.879651928,-1.024861064,-0.998107809,-0.971427651,-1.043718161,-1.061215943,-1.213803813,-1.046787363,-0.901550389,-0.704863031,-0.726640897,-0.64843404,-0.572608735,-0.677073371,-0.732231625,-0.724939983,-0.772639899,-1.357935909,-1.308983851,-1.292888326,-1.190177024,-1.146731299,-1.109149155,-1.053848684,-1.057793122
UKR,-4.613100227,-4.492190174,-4.37128012,-4.250370066,-4.129460013,-4.008549959,-3.887639905,-3.766729851,-3.645819798,-3.524909744,-3.40399969,-3.283089637,-3.162179583,-3.041269529,-2.920359476,-2.799449422,-2.678539368,-2.557629314,-2.436719261,-2.315809207,-2.194899153,-2.0739891,-1.953079046,-1.832168992,-1.711258938,-1.590348885,-0.888090705,-0.873422683,-1.397897342,-1.129738908,-0.919967462,-0.857662206,-0.88516965,-0.68059231,-0.601831417,-0.620592707,-0.724680092,-0.875702263,-0.773017225,-0.838315013,0.950731034,0.969511116,1.201379844,1.037970078,0.874560312,0.785732607,0.779690865,1.069672297
URY,2.379879497,2.313588093,2.247296688,2.181005284,2.114713879,2.048422475,1.98213107,1.915839666,1.849548261,1.783256857,1.716965452,1.650674048,1.584382643,1.518091239,1.451799834,1.38550843,1.319217025,1.252925621,1.186634216,1.120342812,1.054051407,0.987760003,0.921468599,0.855177194,0.78888579,-0.628803991,-0.263063612,-0.107093032,0.011907797,0.131234656,0.221411641,0.546759656,0.917896536,0.839011031,1.075863004,1.298766181,1.370015649,1.276357303,1.390458657,1.437218746,-1.255328489,-1.157084187,-1.241984894,-1.290262833,-1.354043259,-1.319691573,-1.315782905,-0.735816514
USA,3.446941186,3.369101159,3.291261133,3.213421106,3.135581079,3.057741053,2.979901026,2.902060999,2.824220973,2.746380946,2.668540919,2.590700893,2.512860866,2.435020839,2.357180813,2.279340786,2.201500759,2.123660733,2.045820706,1.967980679,1.890140653,1.812300626,1.734460599,0.739394775,0.897157896,0.768538212,1.07032752,1.212696921,1.253468674,1.18204596,1.320517445,1.42452332,1.503893047,1.621836995,1.49528661,1.538686042,1.560442535,1.65894567,1.48661314,1.480942242,-0.639683971,-0.60011875,-0.631143709,-0.589662173,-0.524795419,-0.424886296,-0.529980241,-0.211540067
UZB,-2.388596724,-2.344555087,-2.30051345,-2.256471813,-2.212430176,-2.168388539,-2.124346902,-2.080305265,-2.036263628,-1.992221991,-1.948180354,-1.904138717,-1.86009708,-1.816055443,-1.772013806,-1.727972169,-1.683930532,-1.639888895,-1.595847258,-1.551805621,-1.507763984,-1.463722347,-1.41968071,-1.375639073,-1.331597436,-1.287555799,-1.243514162,-1.214013639,-1.019130769,-0.877544195,-0.708600962,-0.813774023,-0.840092995,-0.864786655,-0.928049777,-1.100432429,-1.057927142,-1.114819992,-1.15763516,-1.160556458,-0.967939864,-0.774795553,-0.582178959,-0.389562365,-0.196945771,-0.00380146,0.151048734,-0.318639785
VCT,4.772137765,4.67033145,4.568525134,4.466718819,4.364912504,4.263106189,4.161299874,4.059493559,3.957687244,3.855880929,3.754074614,3.652268299,3.550461983,3.448655668,3.346849353,3.245043038,3.143236723,3.041430408,2.939624093,2.837817778,2.736011463,2.634205148,2.532398833,2.430592517,2.328786202,2.226979887,2.125173572,2.023367257,1.921560942,1.819754627,1.717948312,1.616141997,1.514335682,1.412529366,1.310723051,1.010862347,1.179588763,1.132886665,0.977507183,0.8221277,0.6941448,0.565811263,0.437828363,0.394466216,0.2926599,0.190853585,0.08904727,-0.012759045
VEN,-1.950946618,-1.917739313,-1.884532008,-1.851324703,-1.818117398,-1.784910093,-1.751702788,-1.718495483,-1.685288178,-1.652080873,-1.618873568,-1.585666263,-1.552458958,-1.519251653,-1.486044348,-1.452837043,-1.419629738,-1.386422433,-1.353215128,-1.320007823,-1.286800518,-1.253593213,-1.220385908,-1.296966402,-1.106401262,-1.14781681,-1.096433069,-0.873422683,-0.892875244,-0.835511743,-0.877694162,-0.813774023,-0.840092995,-0.818738069,-0.834844532,-0.956480512,-1.010320421,-1.0191729,-0.965326193,-1.033572684,-0.485772841,-0.498852307,-0.529336845,-0.489576365,-0.369311449,-0.214343878,-0.320432864,-0.390203284
VNM,-0.176242233,-0.198326832,-0.220411431,-0.242496029,-0.264580628,-0.286665226,-0.308749825,-0.330834424,-0.352919022,-0.375003621,-0.397088219,-0.419172818,-0.441257416,-0.463342015,-0.485426614,-0.507511212,-0.529595811,-0.551680409,-0.573765008,-0.595849607,-0.617934205,-0.640018804,-0.662103402,-0.684188001,-0.7062726,-1.14781681,-1.013096124,-0.873422683,-0.977045594,-0.919576648,-0.919967462,-0.813774023,-0.704863031,-0.68059231,-0.695036663,-0.668576679,-0.62946665,-0.636584533,-0.6287855,-0.566306484,-1.05011365,-1.25835063,-1.241984894,-1.240219929,-1.509527229,-1.424962782,-1.525330282,-1.214218367
VUT,-2.262919033,-2.210526713,-2.158134392,-2.105742072,-2.053349752,-2.000957431,-1.948565111,-1.896172791,-1.843780471,-1.79138815,-1.73899583,-1.68660351,-1.634211189,-1.581818869,-1.529426549,-1.477034228,-1.424641908,-1.372249588,-1.319857268,-1.267464947,-1.215072627,-1.162680307,-1.110287986,-1.057895666,-1.005503346,-0.953111025,-0.900718705,-0.848326385,-0.795934065,-0.743541744,-0.691149424,-0.638757104,-0.586364783,-0.533972463,-0.481580143,-0.428656818,-0.534253207,-0.397466804,-0.196090323,-0.247424476,-0.024039453,-0.043153314,0.030600907,0.060895582,0.097140461,-0.00380146,-0.006111798,0.199520021
WSM,2.310442394,2.25032736,2.190212325,2.130097291,2.069982256,2.009867222,1.949752187,1.889637153,1.829522118,1.769407084,1.709292049,1.649177015,1.58906198,1.528946946,1.468831911,1.408716877,1.348601842,1.288486808,1.228371773,1.168256739,1.108141704,1.04802667,0.987911635,0.927796601,0.867681566,0.807566532,0.747451497,0.687336463,0.627221428,0.567106394,0.506991359,0.446876325,0.38676129,0.326646256,0.266531221,0.243118792,0.179847614,0.224239293,0.044295886,-0.07989307,-0.331861712,-0.2456862,-0.274819685,-0.239361843,-0.265655469,-0.319615087,-0.425206553,-0.514964227
XKX,1.433695482,1.375739071,1.317782659,1.259826247,1.201869835,1.143913424,1.085957012,1.0280006,0.970044188,0.912087776,0.854131365,0.796174953,0.738218541,0.680262129,0.622305718,0.564349306,0.506392894,0.448436482,0.39048007,0.332523659,0.274567247,0.216610835,0.158654423,0.100698012,0.0427416,-0.015214812,-0.073171224,-0.131127635,-0.189084047,-0.247040459,-0.304996871,-0.362953283,-0.420909694,-0.478866106,-0.536822518,-0.59477893,-0.652735341,-0.710691753,-0.580708258,-0.572523049,-1.204024779,-1.106450965,-1.14017803,-1.090091216,-1.094903309,-1.109149155,-1.106235528,-1.290255871
YEM,0.252668125,0.222840008,0.193011891,0.163183774,0.133355657,0.10352754,0.073699423,0.043871306,0.014043189,-0.015784928,-0.045613045,-0.075441162,-0.105269279,-0.135097396,-0.164925513,-0.19475363,-0.224581747,-0.254409864,-0.284237981,-0.314066098,-0.343894215,-0.373722332,-0.403550449,-0.433378566,-0.463206683,-0.4930348,-0.522862917,-0.552691034,-0.582519151,-0.612347268,-0.642175385,-0.725997656,-0.795016341,-0.634543724,-0.695036663,-0.716560651,-0.819893535,-0.923525809,-0.869171709,-0.942097625,-0.940456555,-0.970284672,-1.000112789,-1.029940907,-1.059769024,-1.089597141,-1.119425258,-1.149253375
ZAF,-0.576024249,-0.552915562,-0.529806876,-0.506698189,-0.483589502,-0.460480816,-0.437372129,-0.414263442,-0.391154756,-0.368046069,-0.344937382,-0.321828696,-0.298720009,-0.275611322,-0.252502635,-0.229393949,-0.206285262,-0.183176575,-0.160067889,-0.136959202,-0.113850515,-0.090741829,-0.067633142,-0.121989972,0.128350312,-0.269487425,0.111952644,0.148350184,0.075083778,0.0051373,0.094591741,0.063989641,0.196670062,0.194330826,0.237015793,0.531022626,0.417881221,0.319886385,0.236604853,0.016475677,0.348323218,0.371431905,0.394540591,0.417649278,0.440757965,0.463866651,0.486975338,0.510084025
ZMB,-1.131098927,-1.115913798,-1.100728669,-1.085543539,-1.07035841,-1.055173281,-1.039988151,-1.024803022,-1.009617893,-0.994432763,-0.979247634,-0.964062504,-0.948877375,-0.933692246,-0.918507116,-0.903321987,-0.888136858,-0.872951728,-0.857766599,-0.84258147,-0.82739634,-0.812211211,-0.797026082,-0.781840952,-0.766655823,-0.751470694,-0.596411395,-0.490257858,-0.59827902,-0.919576648,-0.835420862,-0.76988584,-0.704863031,-0.68059231,-0.695036663,-0.668576679,-0.581859928,-0.493113895,-0.484553774,-0.407723193,-0.523693753,-0.508508624,-0.493323495,-0.478138365,-0.462953236,-0.447768107,-0.432582977,-0.417397848
ZWE,0.41227199,0.37641086,0.340549731,0.304688601,0.268827472,0.232966343,0.197105213,0.161244084,0.125382954,0.089521825,0.053660696,0.017799566,-0.018061563,-0.053922693,-0.089783822,-0.125644951,-0.161506081,-0.19736721,-0.23322834,-0.269089469,-0.304950599,-0.340811728,-0.376672857,-0.412533987,-0.448395116,-0.484256246,-0.304732085,-0.234814641,-0.766619719,-0.793479291,-0.793147562,-0.857662206,-0.840092995,-0.68059231,-0.788241909,-0.90849654,-1.057927142,-0.875702263,-0.773017225,-0.870480107,-1.022173187,-1.058034316,-1.093895446,-1.129756575,-1.165617704,-1.201478834,-1.237339963,-1.273201093
